2023_02_13,Fossil gas,0.19959703
2023_02_13,Others,0.0052789673
2023_02_13,Waste non-renewable,0.011249405
2023_02_12,Waste renewable,0.011652693
2023_02_12,Hydro Run-of-River,0.028655682
2023_02_12,Hydro water reservoir,0.0006656275
2023_02_12,Biomass,0.092833966
2023_02_12,Wind offshore,0.024645068
2023_02_12,Wind onshore,0.080709435
2023_02_12,Solar,0.044681296
2023_02_12,Geothermal,0.00045498586
2023_02_12,Nuclear,0.061532624
2023_02_12,Fossil brown coal / lignite,0.29506677
2023_02_12,Fossil hard coal,0.1961916
2023_02_12,Fossil oil,0.005729452
2023_02_12,Fossil gas,0.13888864
2023_02_12,Others,0.005291317
2023_02_12,Waste non-renewable,0.013000799
2023_02_11,Waste renewable,0.009146341
2023_02_11,Hydro Run-of-River,0.024099562
2023_02_11,Hydro water reservoir,0.00042588284
2023_02_11,Biomass,0.073589854
2023_02_11,Wind offshore,0.052099667
2023_02_11,Wind onshore,0.3551998
2023_02_11,Solar,0.033286463
2023_02_11,Geothermal,0.00036504245
2023_02_11,Nuclear,0.049476773
2023_02_11,Fossil brown coal / lignite,0.16675003
2023_02_11,Fossil hard coal,0.12021389
2023_02_11,Fossil oil,0.0044075497
2023_02_11,Fossil gas,0.096391484
2023_02_11,Others,0.004346709
2023_02_11,Waste non-renewable,0.010200908
2023_02_10,Waste renewable,0.008428273
2023_02_10,Hydro Run-of-River,0.023143206
2023_02_10,Hydro water reservoir,0.0006280382
2023_02_10,Biomass,0.06944218
2023_02_10,Wind offshore,0.0595443
2023_02_10,Wind onshore,0.25788504
2023_02_10,Solar,0.0641541
2023_02_10,Geothermal,0.000345421
2023_02_10,Nuclear,0.046154525
2023_02_10,Fossil brown coal / lignite,0.18865012
2023_02_10,Fossil hard coal,0.12553227
2023_02_10,Fossil oil,0.004050846
2023_02_10,Fossil gas,0.13808048
2023_02_10,Others,0.0045595574
2023_02_10,Waste non-renewable,0.009401732
2023_02_09,Waste renewable,0.008248805
2023_02_09,Hydro Run-of-River,0.023485491
2023_02_09,Hydro water reservoir,0.00078264263
2023_02_09,Biomass,0.06867378
2023_02_09,Wind offshore,0.06881044
2023_02_09,Wind onshore,0.20688476
2023_02_09,Solar,0.0830036
2023_02_09,Geothermal,0.00034162973
2023_02_09,Nuclear,0.04544297
2023_02_09,Fossil brown coal / lignite,0.19321956
2023_02_09,Fossil hard coal,0.13491268
2023_02_09,Fossil oil,0.003993962
2023_02_09,Fossil gas,0.14915554
2023_02_09,Others,0.0038448873
2023_02_09,Waste non-renewable,0.009199157
2023_02_08,Waste renewable,0.008879337
2023_02_08,Hydro Run-of-River,0.025796741
2023_02_08,Hydro water reservoir,0.0010318697
2023_02_08,Biomass,0.07295384
2023_02_08,Wind offshore,0.038941577
2023_02_08,Wind onshore,0.1407089
2023_02_08,Solar,0.09602303
2023_02_08,Geothermal,0.00036148302
2023_02_08,Nuclear,0.04710452
2023_02_08,Fossil brown coal / lignite,0.21048169
2023_02_08,Fossil hard coal,0.17782335
2023_02_08,Fossil oil,0.006381818
2023_02_08,Fossil gas,0.15991351
2023_02_08,Others,0.003693699
2023_02_08,Waste non-renewable,0.009904634
2023_02_07,Waste renewable,0.009711298
2023_02_07,Hydro Run-of-River,0.028613772
2023_02_07,Hydro water reservoir,0.0019237348
2023_02_07,Biomass,0.07902275
2023_02_07,Wind offshore,0.023861436
2023_02_07,Wind onshore,0.07055832
2023_02_07,Solar,0.09150565
2023_02_07,Geothermal,0.00038474696
2023_02_07,Nuclear,0.047786996
2023_02_07,Fossil brown coal / lignite,0.23462439
2023_02_07,Fossil hard coal,0.19029298
2023_02_07,Fossil oil,0.0070180697
2023_02_07,Fossil gas,0.19979054
2023_02_07,Others,0.004068343
2023_02_07,Waste non-renewable,0.010837039
2023_02_06,Waste renewable,0.010502456
2023_02_06,Hydro Run-of-River,0.029083725
2023_02_06,Hydro water reservoir,0.001686354
2023_02_06,Biomass,0.086380534
2023_02_06,Wind offshore,0.008674919
2023_02_06,Wind onshore,0.08338432
2023_02_06,Solar,0.03710763
2023_02_06,Geothermal,0.00041570584
2023_02_06,Nuclear,0.04865327
2023_02_06,Fossil brown coal / lignite,0.272154
2023_02_06,Fossil hard coal,0.19132665
2023_02_06,Fossil oil,0.0056708553
2023_02_06,Fossil gas,0.20884122
2023_02_06,Others,0.004408051
2023_02_06,Waste non-renewable,0.011710356
2023_02_05,Waste renewable,0.007848313
2023_02_05,Hydro Run-of-River,0.031921167
2023_02_05,Hydro water reservoir,0.000536712
2023_02_05,Biomass,0.09586028
2023_02_05,Wind offshore,0.085196435
2023_02_05,Wind onshore,0.153658
2023_02_05,Solar,0.03807136
2023_02_05,Geothermal,0.00046632352
2023_02_05,Nuclear,0.048946377
2023_02_05,Fossil brown coal / lignite,0.2604021
2023_02_05,Fossil hard coal,0.14493863
2023_02_05,Fossil oil,0.0062205805
2023_02_05,Fossil gas,0.112208
2023_02_05,Others,0.0049711852
2023_02_05,Waste non-renewable,0.008754564
2023_02_04,Waste renewable,0.01101266
2023_02_04,Hydro Run-of-River,0.034955867
2023_02_04,Hydro water reservoir,0.0004773021
2023_02_04,Biomass,0.09593772
2023_02_04,Wind offshore,0.028881114
2023_02_04,Wind onshore,0.14346834
2023_02_04,Solar,0.06341175
2023_02_04,Geothermal,0.0004425892
2023_02_04,Nuclear,0.04372087
2023_02_04,Fossil brown coal / lignite,0.25386396
2023_02_04,Fossil hard coal,0.16535479
2023_02_04,Fossil oil,0.006014006
2023_02_04,Fossil gas,0.13525006
2023_02_04,Others,0.0049292287
2023_02_04,Waste non-renewable,0.012279681
2023_02_03,Waste renewable,0.0073950724
2023_02_03,Hydro Run-of-River,0.022173652
2023_02_03,Hydro water reservoir,0.00022549478
2023_02_03,Biomass,0.062381107
2023_02_03,Wind offshore,0.036530156
2023_02_03,Wind onshore,0.51821595
2023_02_03,Solar,0.012009043
2023_02_03,Geothermal,0.00028331397
2023_02_03,Nuclear,0.029031007
2023_02_03,Fossil brown coal / lignite,0.11680051
2023_02_03,Fossil hard coal,0.0928865
2023_02_03,Fossil oil,0.007094413
2023_02_03,Fossil gas,0.08340416
2023_02_03,Others,0.0033188206
2023_02_03,Waste non-renewable,0.008250796
2023_02_02,Waste renewable,0.008472444
2023_02_02,Hydro Run-of-River,0.023236303
2023_02_02,Hydro water reservoir,0.0009227413
2023_02_02,Biomass,0.071154326
2023_02_02,Wind offshore,0.051563818
2023_02_02,Wind onshore,0.3671607
2023_02_02,Solar,0.018674219
2023_02_02,Geothermal,0.00032263683
2023_02_02,Nuclear,0.03252179
2023_02_02,Fossil brown coal / lignite,0.17314626
2023_02_02,Fossil hard coal,0.11680098
2023_02_02,Fossil oil,0.004478199
2023_02_02,Fossil gas,0.117717266
2023_02_02,Others,0.004381408
2023_02_02,Waste non-renewable,0.009446806
2023_02_01,Waste renewable,0.0074378843
2023_02_01,Hydro Run-of-River,0.020310001
2023_02_01,Hydro water reservoir,0.00086210493
2023_02_01,Biomass,0.063908726
2023_02_01,Wind offshore,0.045043495
2023_02_01,Wind onshore,0.53516495
2023_02_01,Solar,0.01484604
2023_02_01,Geothermal,0.00029727755
2023_02_01,Nuclear,0.029472096
2023_02_01,Fossil brown coal / lignite,0.09791728
2023_02_01,Fossil hard coal,0.066215605
2023_02_01,Fossil oil,0.0060347337
2023_02_01,Fossil gas,0.100313336
2023_02_01,Others,0.003882445
2023_02_01,Waste non-renewable,0.008294043
2023_01_31,Waste renewable,0.008075412
2023_01_31,Hydro Run-of-River,0.023169115
2023_01_31,Hydro water reservoir,0.00055045413
2023_01_31,Biomass,0.06733055
2023_01_31,Wind offshore,0.049478322
2023_01_31,Wind onshore,0.4740098
2023_01_31,Solar,0.016770085
2023_01_31,Geothermal,0.00032526834
2023_01_31,Nuclear,0.031651113
2023_01_31,Fossil brown coal / lignite,0.11086647
2023_01_31,Fossil hard coal,0.076694526
2023_01_31,Fossil oil,0.0061613335
2023_01_31,Fossil gas,0.12227588
2023_01_31,Others,0.0036342484
2023_01_31,Waste non-renewable,0.009007432
2023_01_30,Waste renewable,0.008182092
2023_01_30,Hydro Run-of-River,0.022126839
2023_01_30,Hydro water reservoir,0.0022748979
2023_01_30,Biomass,0.067134626
2023_01_30,Wind offshore,0.055477347
2023_01_30,Wind onshore,0.47567362
2023_01_30,Solar,0.019858226
2023_01_30,Geothermal,0.00032678092
2023_01_30,Nuclear,0.031848572
2023_01_30,Fossil brown coal / lignite,0.11857749
2023_01_30,Fossil hard coal,0.07007565
2023_01_30,Fossil oil,0.005970036
2023_01_30,Fossil gas,0.10994293
2023_01_30,Others,0.0033997784
2023_01_30,Waste non-renewable,0.009131013
2023_01_29,Waste renewable,0.00996543
2023_01_29,Hydro Run-of-River,0.025819872
2023_01_29,Hydro water reservoir,0.00094836025
2023_01_29,Biomass,0.08349394
2023_01_29,Wind offshore,0.07703133
2023_01_29,Wind onshore,0.30823237
2023_01_29,Solar,0.02389256
2023_01_29,Geothermal,0.0004053475
2023_01_29,Nuclear,0.038890418
2023_01_29,Fossil brown coal / lignite,0.17357287
2023_01_29,Fossil hard coal,0.088113375
2023_01_29,Fossil oil,0.005193037
2023_01_29,Fossil gas,0.1477224
2023_01_29,Others,0.0056060324
2023_01_29,Waste non-renewable,0.011112641
2023_01_28,Waste renewable,0.010397248
2023_01_28,Hydro Run-of-River,0.030139163
2023_01_28,Hydro water reservoir,0.0010927556
2023_01_28,Biomass,0.08948544
2023_01_28,Wind offshore,0.03295944
2023_01_28,Wind onshore,0.06606351
2023_01_28,Solar,0.019854404
2023_01_28,Geothermal,0.00044192324
2023_01_28,Nuclear,0.040914055
2023_01_28,Fossil brown coal / lignite,0.29472262
2023_01_28,Fossil hard coal,0.19329722
2023_01_28,Fossil oil,0.005576268
2023_01_28,Fossil gas,0.19738702
2023_01_28,Others,0.0060744355
2023_01_28,Waste non-renewable,0.0115944585
2023_01_27,Waste renewable,0.00939999
2023_01_27,Hydro Run-of-River,0.028980318
2023_01_27,Hydro water reservoir,0.0011526264
2023_01_27,Biomass,0.0796744
2023_01_27,Wind offshore,0.030326242
2023_01_27,Wind onshore,0.12139804
2023_01_27,Solar,0.012621615
2023_01_27,Geothermal,0.00039375434
2023_01_27,Nuclear,0.036583357
2023_01_27,Fossil brown coal / lignite,0.27104616
2023_01_27,Fossil hard coal,0.19460769
2023_01_27,Fossil oil,0.005662903
2023_01_27,Fossil gas,0.19249575
2023_01_27,Others,0.0051689204
2023_01_27,Waste non-renewable,0.010488183
2023_01_26,Waste renewable,0.0092467675
2023_01_26,Hydro Run-of-River,0.03242932
2023_01_26,Hydro water reservoir,0.002749236
2023_01_26,Biomass,0.08107694
2023_01_26,Wind offshore,0.069146566
2023_01_26,Wind onshore,0.04042179
2023_01_26,Solar,0.007977889
2023_01_26,Geothermal,0.0004010822
2023_01_26,Nuclear,0.03732981
2023_01_26,Fossil brown coal / lignite,0.27843124
2023_01_26,Fossil hard coal,0.21409036
2023_01_26,Fossil oil,0.007591392
2023_01_26,Fossil gas,0.20391017
2023_01_26,Others,0.00488591
2023_01_26,Waste non-renewable,0.010311458
2023_01_25,Waste renewable,0.009502363
2023_01_25,Hydro Run-of-River,0.03334318
2023_01_25,Hydro water reservoir,0.004164206
2023_01_25,Biomass,0.08256055
2023_01_25,Wind offshore,0.049505323
2023_01_25,Wind onshore,0.029533375
2023_01_25,Solar,0.0057885414
2023_01_25,Geothermal,0.00038393386
2023_01_25,Nuclear,0.037854403
2023_01_25,Fossil brown coal / lignite,0.27453485
2023_01_25,Fossil hard coal,0.23281896
2023_01_25,Fossil oil,0.0066966927
2023_01_25,Fossil gas,0.21829595
2023_01_25,Others,0.0044226227
2023_01_25,Waste non-renewable,0.010595098
2023_01_24,Waste renewable,0.009679117
2023_01_24,Hydro Run-of-River,0.03452905
2023_01_24,Hydro water reservoir,0.0046526883
2023_01_24,Biomass,0.08424417
2023_01_24,Wind offshore,0.005041684
2023_01_24,Wind onshore,0.06259773
2023_01_24,Solar,0.010060485
2023_01_24,Geothermal,0.0003813679
2023_01_24,Nuclear,0.039082583
2023_01_24,Fossil brown coal / lignite,0.28337923
2023_01_24,Fossil hard coal,0.23453362
2023_01_24,Fossil oil,0.008001098
2023_01_24,Fossil gas,0.20867689
2023_01_24,Others,0.004347594
2023_01_24,Waste non-renewable,0.010792712
2023_01_23,Waste renewable,0.009601856
2023_01_23,Hydro Run-of-River,0.03221823
2023_01_23,Hydro water reservoir,0.004183505
2023_01_23,Biomass,0.081986226
2023_01_23,Wind offshore,0.006825325
2023_01_23,Wind onshore,0.0873896
2023_01_23,Solar,0.010342762
2023_01_23,Geothermal,0.00035922762
2023_01_23,Nuclear,0.03856458
2023_01_23,Fossil brown coal / lignite,0.27861845
2023_01_23,Fossil hard coal,0.21849273
2023_01_23,Fossil oil,0.0064436453
2023_01_23,Fossil gas,0.20995359
2023_01_23,Others,0.004310732
2023_01_23,Waste non-renewable,0.010709475
2023_01_22,Waste renewable,0.009693471
2023_01_22,Hydro Run-of-River,0.028882897
2023_01_22,Hydro water reservoir,0.0015193528
2023_01_22,Biomass,0.08326053
2023_01_22,Wind offshore,0.034550082
2023_01_22,Wind onshore,0.16648307
2023_01_22,Solar,0.0058039273
2023_01_22,Geothermal,0.0003950317
2023_01_22,Nuclear,0.038204126
2023_01_22,Fossil brown coal / lignite,0.26042467
2023_01_22,Fossil hard coal,0.19231208
2023_01_22,Fossil oil,0.005765944
2023_01_22,Fossil gas,0.15747331
2023_01_22,Others,0.0044213166
2023_01_22,Waste non-renewable,0.010810195
2023_01_21,Waste renewable,0.008607171
2023_01_21,Hydro Run-of-River,0.0307982
2023_01_21,Hydro water reservoir,0.0006014994
2023_01_21,Biomass,0.078237884
2023_01_21,Wind offshore,0.02390244
2023_01_21,Wind onshore,0.21351796
2023_01_21,Solar,0.011865292
2023_01_21,Geothermal,0.0004009996
2023_01_21,Nuclear,0.04587865
2023_01_21,Fossil brown coal / lignite,0.23598109
2023_01_21,Fossil hard coal,0.19043185
2023_01_21,Fossil oil,0.006208333
2023_01_21,Fossil gas,0.13983428
2023_01_21,Others,0.004138889
2023_01_21,Waste non-renewable,0.009595348
2023_01_20,Waste renewable,0.0084098615
2023_01_20,Hydro Run-of-River,0.035967857
2023_01_20,Hydro water reservoir,0.0032015683
2023_01_20,Biomass,0.08422116
2023_01_20,Wind offshore,0.017953293
2023_01_20,Wind onshore,0.06495813
2023_01_20,Solar,0.01889538
2023_01_20,Geothermal,0.0004365775
2023_01_20,Nuclear,0.05036726
2023_01_20,Fossil brown coal / lignite,0.2652553
2023_01_20,Fossil hard coal,0.227342
2023_01_20,Fossil oil,0.0060661295
2023_01_20,Fossil gas,0.2031081
2023_01_20,Others,0.0044423677
2023_01_20,Waste non-renewable,0.009374927
2023_01_19,Waste renewable,0.006388677
2023_01_19,Hydro Run-of-River,0.027250428
2023_01_19,Hydro water reservoir,0.0015580612
2023_01_19,Biomass,0.068304405
2023_01_19,Wind offshore,0.06405572
2023_01_19,Wind onshore,0.25291276
2023_01_19,Solar,0.022382269
2023_01_19,Geothermal,0.00035040735
2023_01_19,Nuclear,0.03835709
2023_01_19,Fossil brown coal / lignite,0.19357502
2023_01_19,Fossil hard coal,0.16389677
2023_01_19,Fossil oil,0.0064512496
2023_01_19,Fossil gas,0.14384222
2023_01_19,Others,0.0035478745
2023_01_19,Waste non-renewable,0.0071270354
2023_01_18,Waste renewable,0.0073462273
2023_01_18,Hydro Run-of-River,0.029571677
2023_01_18,Hydro water reservoir,0.0013281314
2023_01_18,Biomass,0.07597327
2023_01_18,Wind offshore,0.078325175
2023_01_18,Wind onshore,0.17241499
2023_01_18,Solar,0.022958688
2023_01_18,Geothermal,0.0003873717
2023_01_18,Nuclear,0.038031597
2023_01_18,Fossil brown coal / lignite,0.22716582
2023_01_18,Fossil hard coal,0.17523035
2023_01_18,Fossil oil,0.0048213936
2023_01_18,Fossil gas,0.15435378
2023_01_18,Others,0.0039013862
2023_01_18,Waste non-renewable,0.008190144
2023_01_17,Waste renewable,0.00668525
2023_01_17,Hydro Run-of-River,0.026708737
2023_01_17,Hydro water reservoir,0.0015616126
2023_01_17,Biomass,0.0703629
2023_01_17,Wind offshore,0.0774676
2023_01_17,Wind onshore,0.27538586
2023_01_17,Solar,0.03855634
2023_01_17,Geothermal,0.00036781782
2023_01_17,Nuclear,0.03578803
2023_01_17,Fossil brown coal / lignite,0.19986059
2023_01_17,Fossil hard coal,0.13491172
2023_01_17,Fossil oil,0.0064529446
2023_01_17,Fossil gas,0.115004376
2023_01_17,Others,0.0034265134
2023_01_17,Waste non-renewable,0.007459604
2023_01_16,Waste renewable,0.006914322
2023_01_16,Hydro Run-of-River,0.026587522
2023_01_16,Hydro water reservoir,0.00080232223
2023_01_16,Biomass,0.07096964
2023_01_16,Wind offshore,0.052359674
2023_01_16,Wind onshore,0.3882522
2023_01_16,Solar,0.033169173
2023_01_16,Geothermal,0.00037180784
2023_01_16,Nuclear,0.036404554
2023_01_16,Fossil brown coal / lignite,0.17414306
2023_01_16,Fossil hard coal,0.104491055
2023_01_16,Fossil oil,0.004507355
2023_01_16,Fossil gas,0.0898927
2023_01_16,Others,0.003424546
2023_01_16,Waste non-renewable,0.0077101206
2023_01_15,Waste renewable,0.00737546
2023_01_15,Hydro Run-of-River,0.02583083
2023_01_15,Hydro water reservoir,0.0005817453
2023_01_15,Biomass,0.07105985
2023_01_15,Wind offshore,0.07396189
2023_01_15,Wind onshore,0.583758
2023_01_15,Solar,0.016402543
2023_01_15,Geothermal,0.00036108328
2023_01_15,Nuclear,0.037418924
2023_01_15,Fossil brown coal / lignite,0.06827149
2023_01_15,Fossil hard coal,0.04980943
2023_01_15,Fossil oil,0.0046673357
2023_01_15,Fossil gas,0.04938817
2023_01_15,Others,0.0028886662
2023_01_15,Waste non-renewable,0.0082246745
2023_01_14,Waste renewable,0.007412694
2023_01_14,Hydro Run-of-River,0.028358096
2023_01_14,Hydro water reservoir,0.00038376343
2023_01_14,Biomass,0.07255822
2023_01_14,Wind offshore,0.095072344
2023_01_14,Wind onshore,0.5602138
2023_01_14,Solar,0.020049956
2023_01_14,Geothermal,0.0003231692
2023_01_14,Nuclear,0.03786466
2023_01_14,Fossil brown coal / lignite,0.06680177
2023_01_14,Fossil hard coal,0.04562745
2023_01_14,Fossil oil,0.0048475377
2023_01_14,Fossil gas,0.04914865
2023_01_14,Others,0.0030701074
2023_01_14,Waste non-renewable,0.008267745
2023_01_13,Waste renewable,0.0068982597
2023_01_13,Hydro Run-of-River,0.027884075
2023_01_13,Hydro water reservoir,0.0009598116
2023_01_13,Biomass,0.067013435
2023_01_13,Wind offshore,0.06374388
2023_01_13,Wind onshore,0.56845
2023_01_13,Solar,0.022112822
2023_01_13,Geothermal,0.000297232
2023_01_13,Nuclear,0.03442937
2023_01_13,Fossil brown coal / lignite,0.07157718
2023_01_13,Fossil hard coal,0.06053006
2023_01_13,Fossil oil,0.004365595
2023_01_13,Fossil gas,0.060913984
2023_01_13,Others,0.0031333207
2023_01_13,Waste non-renewable,0.007690878
2023_01_12,Waste renewable,0.0073533407
2023_01_12,Hydro Run-of-River,0.026686776
2023_01_12,Hydro water reservoir,0.0006997437
2023_01_12,Biomass,0.06483487
2023_01_12,Wind offshore,0.06972101
2023_01_12,Wind onshore,0.5645725
2023_01_12,Solar,0.011262254
2023_01_12,Geothermal,0.00025938774
2023_01_12,Nuclear,0.034046147
2023_01_12,Fossil brown coal / lignite,0.09342181
2023_01_12,Fossil hard coal,0.063037254
2023_01_12,Fossil oil,0.0043010106
2023_01_12,Fossil gas,0.048710607
2023_01_12,Others,0.0028894588
2023_01_12,Waste non-renewable,0.008203892
2023_01_11,Waste renewable,0.007864614
2023_01_11,Hydro Run-of-River,0.028525447
2023_01_11,Hydro water reservoir,0.00077218574
2023_01_11,Biomass,0.06970436
2023_01_11,Wind offshore,0.07576504
2023_01_11,Wind onshore,0.44002256
2023_01_11,Solar,0.012108391
2023_01_11,Geothermal,0.00028551405
2023_01_11,Nuclear,0.0369546
2023_01_11,Fossil brown coal / lignite,0.16509849
2023_01_11,Fossil hard coal,0.083078094
2023_01_11,Fossil oil,0.004788849
2023_01_11,Fossil gas,0.062890954
2023_01_11,Others,0.003367768
2023_01_11,Waste non-renewable,0.008773068
2023_01_10,Waste renewable,0.008332935
2023_01_10,Hydro Run-of-River,0.029781898
2023_01_10,Hydro water reservoir,0.0012059931
2023_01_10,Biomass,0.07376999
2023_01_10,Wind offshore,0.06437414
2023_01_10,Wind onshore,0.33997422
2023_01_10,Solar,0.019766023
2023_01_10,Geothermal,0.00034067602
2023_01_10,Nuclear,0.03911642
2023_01_10,Fossil brown coal / lignite,0.22993588
2023_01_10,Fossil hard coal,0.09943652
2023_01_10,Fossil oil,0.005082886
2023_01_10,Fossil gas,0.07580042
2023_01_10,Others,0.0037883173
2023_01_10,Waste non-renewable,0.009293642
2023_01_09,Waste renewable,0.009468751
2023_01_09,Hydro Run-of-River,0.029799374
2023_01_09,Hydro water reservoir,0.0015048684
2023_01_09,Biomass,0.0812927
2023_01_09,Wind offshore,0.0715483
2023_01_09,Wind onshore,0.32359138
2023_01_09,Solar,0.019205697
2023_01_09,Geothermal,0.00035014265
2023_01_09,Nuclear,0.04290365
2023_01_09,Fossil brown coal / lignite,0.22272052
2023_01_09,Fossil hard coal,0.09579754
2023_01_09,Fossil oil,0.005766179
2023_01_09,Fossil gas,0.08152364
2023_01_09,Others,0.003963317
2023_01_09,Waste non-renewable,0.010563878
2023_01_08,Waste renewable,0.011041365
2023_01_08,Hydro Run-of-River,0.032276753
2023_01_08,Hydro water reservoir,0.00084734045
2023_01_08,Biomass,0.094089374
2023_01_08,Wind offshore,0.12886491
2023_01_08,Wind onshore,0.3990714
2023_01_08,Solar,0.0199125
2023_01_08,Geothermal,0.00043231656
2023_01_08,Nuclear,0.050079547
2023_01_08,Fossil brown coal / lignite,0.13781387
2023_01_08,Fossil hard coal,0.041744485
2023_01_08,Fossil oil,0.006657675
2023_01_08,Fossil gas,0.06059349
2023_01_08,Others,0.004262641
2023_01_08,Waste non-renewable,0.012312375
2023_01_07,Waste renewable,0.010551801
2023_01_07,Hydro Run-of-River,0.032193404
2023_01_07,Hydro water reservoir,0.00049461564
2023_01_07,Biomass,0.09481002
2023_01_07,Wind offshore,0.12178826
2023_01_07,Wind onshore,0.3756823
2023_01_07,Solar,0.040055193
2023_01_07,Geothermal,0.00045122832
2023_01_07,Nuclear,0.050164443
2023_01_07,Fossil brown coal / lignite,0.14850618
2023_01_07,Fossil hard coal,0.04243282
2023_01_07,Fossil oil,0.0065775206
2023_01_07,Fossil gas,0.060334433
2023_01_07,Others,0.00418254
2023_01_07,Waste non-renewable,0.011775323
2023_01_06,Waste renewable,0.009424827
2023_01_06,Hydro Run-of-River,0.028363185
2023_01_06,Hydro water reservoir,0.00050265744
2023_01_06,Biomass,0.08091307
2023_01_06,Wind offshore,0.099282235
2023_01_06,Wind onshore,0.37245438
2023_01_06,Solar,0.021836031
2023_01_06,Geothermal,0.0003769931
2023_01_06,Nuclear,0.0428959
2023_01_06,Fossil brown coal / lignite,0.18033576
2023_01_06,Fossil hard coal,0.07319579
2023_01_06,Fossil oil,0.0054627038
2023_01_06,Fossil gas,0.07008375
2023_01_06,Others,0.004361293
2023_01_06,Waste non-renewable,0.010511454
2023_01_05,Waste renewable,0.0059352885
2023_01_05,Hydro Run-of-River,0.028600538
2023_01_05,Hydro water reservoir,0.0009191503
2023_01_05,Biomass,0.077180125
2023_01_05,Wind offshore,0.044176217
2023_01_05,Wind onshore,0.44363612
2023_01_05,Solar,0.016074443
2023_01_05,Geothermal,0.00032063382
2023_01_05,Nuclear,0.041383144
2023_01_05,Fossil brown coal / lignite,0.15007088
2023_01_05,Fossil hard coal,0.10002351
2023_01_05,Fossil oil,0.005172893
2023_01_05,Fossil gas,0.07560546
2023_01_05,Others,0.004282243
2023_01_05,Waste non-renewable,0.006619307
2023_01_04,Waste renewable,0.0053063966
2023_01_04,Hydro Run-of-River,0.02473237
2023_01_04,Hydro water reservoir,0.00056700176
2023_01_04,Biomass,0.06545789
2023_01_04,Wind offshore,0.07685955
2023_01_04,Wind onshore,0.58231694
2023_01_04,Solar,0.00811059
2023_01_04,Geothermal,0.00028966393
2023_01_04,Nuclear,0.036010776
2023_01_04,Fossil brown coal / lignite,0.07502912
2023_01_04,Fossil hard coal,0.0681758
2023_01_04,Fossil oil,0.0044004265
2023_01_04,Fossil gas,0.043961126
2023_01_04,Others,0.0028658241
2023_01_04,Waste non-renewable,0.00591654
2023_01_03,Waste renewable,0.00923251
2023_01_03,Hydro Run-of-River,0.031921245
2023_01_03,Hydro water reservoir,0.0009263912
2023_01_03,Biomass,0.08368139
2023_01_03,Wind offshore,0.080030784
2023_01_03,Wind onshore,0.25153878
2023_01_03,Solar,0.035265673
2023_01_03,Geothermal,0.00038468788
2023_01_03,Nuclear,0.04636667
2023_01_03,Fossil brown coal / lignite,0.24796668
2023_01_03,Fossil hard coal,0.11048393
2023_01_03,Fossil oil,0.0056682583
2023_01_03,Fossil gas,0.08107493
2023_01_03,Others,0.005165809
2023_01_03,Waste non-renewable,0.010292363
2023_01_02,Waste renewable,0.009232371
2023_01_02,Hydro Run-of-River,0.028828533
2023_01_02,Hydro water reservoir,0.000709022
2023_01_02,Biomass,0.07911629
2023_01_02,Wind offshore,0.06449837
2023_01_02,Wind onshore,0.42898846
2023_01_02,Solar,0.025268337
2023_01_02,Geothermal,0.00036205378
2023_01_02,Nuclear,0.044532616
2023_01_02,Fossil brown coal / lignite,0.19317079
2023_01_02,Fossil hard coal,0.051147636
2023_01_02,Fossil oil,0.005536406
2023_01_02,Fossil gas,0.054353323
2023_01_02,Others,0.003959963
2023_01_02,Waste non-renewable,0.010295904
2023_01_01,Waste renewable,0.010398981
2023_01_01,Hydro Run-of-River,0.03376132
2023_01_01,Hydro water reservoir,0.00074278435
2023_01_01,Biomass,0.09038979
2023_01_01,Wind offshore,0.09642933
2023_01_01,Wind onshore,0.4857014
2023_01_01,Solar,0.03817381
2023_01_01,Geothermal,0.0004244482
2023_01_01,Nuclear,0.05220713
2023_01_01,Fossil brown coal / lignite,0.086313315
2023_01_01,Fossil hard coal,0.038943123
2023_01_01,Fossil oil,0.0065170485
2023_01_01,Fossil gas,0.044416737
2023_01_01,Others,0.003979202
2023_01_01,Waste non-renewable,0.011601584
2022_12_31,Waste renewable,0.00967326
2022_12_31,Hydro Run-of-River,0.033892002
2022_12_31,Hydro water reservoir,0.00049829547
2022_12_31,Biomass,0.08463114
2022_12_31,Wind offshore,0.07855668
2022_12_31,Wind onshore,0.51884425
2022_12_31,Solar,0.028141832
2022_12_31,Geothermal,0.00030846862
2022_12_31,Nuclear,0.06359991
2022_12_31,Fossil brown coal / lignite,0.07281441
2022_12_31,Fossil hard coal,0.03885914
2022_12_31,Fossil oil,0.0057818093
2022_12_31,Fossil gas,0.049710907
2022_12_31,Others,0.0037648994
2022_12_31,Waste non-renewable,0.0109229535
2022_12_30,Waste renewable,0.009078019
2022_12_30,Hydro Run-of-River,0.033172257
2022_12_30,Hydro water reservoir,0.0005492833
2022_12_30,Biomass,0.07975
2022_12_30,Wind offshore,0.090423904
2022_12_30,Wind onshore,0.47591683
2022_12_30,Solar,0.0383088
2022_12_30,Geothermal,0.00031917813
2022_12_30,Nuclear,0.06181664
2022_12_30,Fossil brown coal / lignite,0.08481231
2022_12_30,Fossil hard coal,0.05489864
2022_12_30,Fossil oil,0.0054482967
2022_12_30,Fossil gas,0.05152871
2022_12_30,Others,0.003733642
2022_12_30,Waste non-renewable,0.010243392
2022_12_29,Waste renewable,0.008742253
